timestamp_ms,open,high,low,close,volume
1701731600000,147.7343,149.9478,147.2911,149.4993,1481
1701735200000,149.4993,151.7375,149.0508,151.2836,1482
1701738800000,151.2836,153.5101,150.8298,153.0510,1483
1701742400000,153.0510,155.2276,152.5918,154.7633,1484
1701746000000,154.7633,156.8506,154.2990,156.3814,1485
1701749600000,156.3814,158.3398,155.9123,157.8662,1486
1701753200000,157.8662,159.6571,157.3926,159.1796,1487
1701756800000,159.1796,160.7664,158.7021,160.2856,1488
1701760400000,160.2856,161.6350,159.8047,161.1516,1489
1701764000000,161.1516,162.2346,160.6681,161.7494,1490
1701767600000,161.7494,162.5425,161.2641,162.0564,1491
1701771200000,162.0564,162.5425,161.5702,162.0564,1492
1701774800000,162.0564,162.5425,161.2551,161.7403,1493
1701778400000,161.7403,162.2255,160.6232,161.1065,1494
1701782000000,161.1065,161.5898,159.6806,160.1611,1495
1701785600000,160.1611,160.6416,158.4408,158.9176,1496
1701789200000,158.9176,159.3943,156.9243,157.3965,1497
1701792800000,157.3965,157.8687,155.1579,155.6248,1498
1701796400000,155.6248,156.0916,153.1736,153.6345,1499
1701800000000,153.6345,154.0954,151.0078,151.4622,1500
1701803600000,151.4622,151.9166,148.6998,149.1472,1501
1701807200000,149.1472,149.5946,146.2905,146.7307,1502
1701810800000,146.7307,147.1709,143.8217,144.2544,1503
1701814400000,144.2544,144.6872,141.3344,141.7597,1504
1701818000000,141.7597,142.1849,138.8682,139.2860,1505
1701821600000,139.2860,139.7039,136.4603,136.8709,1506
1701825200000,136.8709,137.2815,134.1449,134.5486,1507
1701828800000,134.5486,134.9522,131.9529,132.3499,1508
1701832400000,132.3499,132.7470,129.9112,130.3021,1509
1701836000000,130.3021,130.6930,128.0431,128.4284,1510
1701839600000,128.4284,128.8137,126.3677,126.7480,1511
1701843200000,126.7480,127.1282,124.9004,125.2762,1512
1701846800000,125.2762,125.6520,123.6526,124.0247,1513
1701850400000,124.0247,124.3968,122.6325,123.0015,1514
1701854000000,123.0015,123.3705,121.8444,122.2111,1515
1701857600000,122.2111,122.5777,121.2897,121.6547,1516
1701861200000,121.6547,122.0196,120.9665,121.3305,1517
1701864800000,121.3305,121.6945,120.8699,121.2336,1518
1701868400000,121.2336,121.7205,120.8699,121.3564,1519
1701872000000,121.3564,122.0533,120.9923,121.6882,1520
1701875600000,121.6882,122.5824,121.3231,122.2158,1521
1701879200000,122.2158,123.2919,121.8491,122.9232,1522
1701882800000,122.9232,124.1632,122.5544,123.7919,1523
1701886400000,123.7919,125.1752,123.4205,124.8008,1524
1701890000000,124.8008,126.3044,124.4264,125.9266,1525
1701893600000,125.9266,127.5253,125.5488,127.1439,1526
1701897200000,127.1439,128.8106,126.7624,128.4253,1527
1701900800000,128.4253,130.1316,128.0401,129.7424,1528
1701904400000,129.7424,131.4585,129.3531,131.0653,1529
1701908000000,131.0653,132.7615,130.6721,132.3644,1530
1701911600000,132.3644,134.0108,131.9673,133.6100,1531
1701915200000,133.6100,135.1780,133.2092,134.7737,1532
1701918800000,134.7737,136.2362,134.3693,135.8288,1533
1701922400000,135.8288,137.1616,135.4213,136.7513,1534
1701926000000,136.7513,137.9335,136.3411,137.5209,1535
1701929600000,137.5209,138.5353,137.1083,138.1210,1536
1701933200000,138.1210,138.9554,137.7066,138.5398,1537
1701936800000,138.5398,139.1871,138.1242,138.7708,1538
1701940400000,138.7708,139.2290,138.3545,138.8126,1539
1701944000000,138.8126,139.2290,138.2534,138.6694,1540
1701947600000,138.6694,139.0854,137.9357,138.3508,1541
1701951200000,138.3508,138.7658,137.4574,137.8710,1542
1701954800000,137.8710,138.2846,136.8373,137.2491,1543
1701958400000,137.2491,137.6608,136.0983,136.5078,1544
1701962000000,136.5078,136.9174,135.2661,135.6731,1545
1701965600000,135.6731,136.0801,134.3689,134.7732,1546
1701969200000,134.7732,135.1775,133.4364,133.8379,1547
1701972800000,133.8379,134.2394,132.4988,132.8975,1548
1701976400000,132.8975,133.2962,131.5867,131.9826,1549
1701980000000,131.9826,132.3786,130.7295,131.1229,1550
1701983600000,131.1229,131.5163,129.9558,130.3468,1551
1701987200000,130.3468,130.7378,129.2920,129.6810,1552
1701990800000,129.6810,130.0701,128.7626,129.1501,1553
1701994400000,129.1501,129.5375,128.3897,128.7761,1554
1701998000000,128.7761,129.1624,128.1927,128.5784,1555
1702001600000,128.5784,128.9642,128.1880,128.5737,1556
1702005200000,128.5737,129.1619,128.1880,128.7756,1557
1702008800000,128.7756,129.5822,128.3893,129.1947,1558
1702012400000,129.1947,130.2278,128.8071,129.8383,1559
1702016000000,129.8383,131.1030,129.4488,130.7108,1560
1702019600000,130.7108,132.2085,130.3187,131.8130,1561
1702023200000,131.8130,133.5418,131.4176,133.1424,1562
1702026800000,133.1424,135.0966,132.7429,134.6925,1563
1702030400000,134.6925,136.8630,134.2885,136.4537,1564
1702034000000,136.4537,138.8271,136.0443,138.4119,1565
1702037600000,138.4119,140.9709,137.9966,140.5493,1566
1702041200000,140.5493,143.2725,140.1276,142.8439,1567
1702044800000,142.8439,145.7057,142.4154,145.2699,1568
1702048400000,145.2699,148.2404,144.8340,147.7970,1569
1702052000000,147.7970,150.8427,147.3536,150.3915,1570
1702055600000,150.3915,153.4754,149.9404,153.0163,1571
1702059200000,153.0163,156.0982,152.5573,155.6313,1572
1702062800000,155.6313,158.6690,155.1645,158.1944,1573
1702066400000,158.1944,161.1439,157.7198,160.6619,1574
1702070000000,160.6619,163.4794,160.1800,162.9904,1575
1702073600000,162.9904,165.6325,162.5014,165.1371,1576
1702077200000,165.1371,167.5626,164.6417,167.0615,1577
1702080800000,167.0615,169.2328,166.5603,168.7266,1578
1702084400000,168.7266,170.6108,168.2205,170.1005,1579
1702088000000,170.1005,171.6704,169.5902,171.1570,1580
1702091600000,171.1570,172.3924,170.6435,171.8768,1581
1702095200000,171.8768,172.7652,171.3611,172.2485,1582
1702098800000,172.2485,172.7856,171.7317,172.2688,1583
1702102400000,172.2688,172.7856,171.4270,171.9428,1584
1702106000000,171.9428,172.4587,170.7699,171.2837,1585
1702109600000,171.2837,171.7976,169.8014,170.3123,1586
1702113200000,170.3123,170.8233,168.5492,169.0563,1587
1702116800000,169.0563,169.5635,167.0466,167.5492,1588
1702120400000,167.5492,168.0519,165.3316,165.8291,1589
1702124000000,165.8291,166.3266,163.4456,163.9374,1590
1702127600000,163.9374,164.4292,161.4318,161.9175,1591
1702131200000,161.9175,162.4033,159.3341,159.8135,1592
1702134800000,159.8135,160.2930,157.1959,157.6689,1593
1702138400000,157.6689,158.1419,155.0591,155.5257,1594
1702142000000,155.5257,155.9923,152.9630,153.4233,1595
1702145600000,153.4233,153.8836,150.9439,151.3980,1596
1702149200000,151.3980,151.8522,149.0340,149.4824,1597
1702152800000,149.4824,149.9309,147.2618,147.7049,1598
1702156400000,147.7049,148.1480,145.6514,146.0897,1599
1702160000000,146.0897,146.5279,144.2224,144.6563,1600
1702163600000,144.6563,145.0903,142.9900,143.4203,1601
1702167200000,143.4203,143.8506,141.9653,142.3925,1602
1702170800000,142.3925,142.8197,141.1549,141.5796,1603
1702174400000,141.5796,142.0043,140.5614,140.9843,1604
1702178000000,140.9843,141.4073,140.1834,140.6053,1605
1702181600000,140.6053,141.0271,140.0159,140.4373,1606
1702185200000,140.4373,140.8929,140.0159,140.4715,1607
1702188800000,140.4715,141.1175,140.0500,140.6955,1608
1702192400000,140.6955,141.5167,140.2734,141.0934,1609
1702196000000,141.0934,142.0711,140.6701,141.6462,1610
1702199600000,141.6462,142.7586,141.2212,142.3316,1611
1702203200000,142.3316,143.5541,141.9046,143.1248,1612
1702206800000,143.1248,144.4301,142.6954,143.9981,1613
1702210400000,143.9981,145.3566,143.5661,144.9219,1614
1702214000000,144.9219,146.3025,144.4871,145.8649,1615
1702217600000,145.8649,147.2352,145.4273,146.7948,1616
1702221200000,146.7948,148.1219,146.3544,147.6788,1617
1702224800000,147.6788,148.9302,147.2358,148.4847,1618
1702228400000,148.4847,149.6289,148.0392,149.1813,1619
1702232000000,149.1813,150.1890,148.7338,149.7397,1620
1702235600000,149.7397,150.5845,149.2905,150.1340,1621
1702239200000,150.1340,150.7932,149.6836,150.3422,1622
1702242800000,150.3422,150.7978,149.8912,150.3468,1623
1702246400000,150.3468,150.7978,149.6852,150.1357,1624
1702250000000,150.1357,150.5861,149.2534,149.7025,1625
1702253600000,149.7025,150.1516,148.5999,149.0470,1626
1702257200000,149.0470,149.4942,147.7305,148.1750,1627
1702260800000,148.1750,148.6195,146.6569,147.0982,1628
1702264400000,147.0982,147.5395,145.3963,145.8338,1629
1702268000000,145.8338,146.2713,143.9708,144.4040,1630
1702271600000,144.4040,144.8372,142.4068,142.8353,1631
1702275200000,142.8353,143.2638,140.7341,141.1575,1632
1702278800000,141.1575,141.5810,138.9846,139.4028,1633
1702282400000,139.4028,139.8210,137.1921,137.6049,1634
1702286000000,137.6049,138.0177,135.3906,135.7980,1635
1702289600000,135.7980,136.2054,133.6141,134.0162,1636
1702293200000,134.0162,134.4182,131.8955,132.2924,1637
1702296800000,132.2924,132.6892,130.2659,130.6579,1638
1702300400000,130.6579,131.0499,128.7545,129.1419,1639
1702304000000,129.1419,129.5293,127.3878,127.7711,1640
1702307600000,127.7711,128.1544,126.1896,126.5693,1641
1702311200000,126.5693,126.9490,125.1808,125.5575,1642
1702314800000,125.5575,125.9341,124.3792,124.7535,1643
1702318400000,124.7535,125.1278,123.7998,124.1723,1644
1702322000000,124.1723,124.5448,123.4543,123.8258,1645
1702325600000,123.8258,124.1972,123.3516,123.7228,1646
1702329200000,123.7228,124.2411,123.3516,123.8695,1647
1702332800000,123.8695,124.6416,123.4978,124.2688,1648
1702336400000,124.2688,125.2957,123.8960,124.9209,1649
1702340000000,124.9209,126.2005,124.5461,125.8231,1650
1702343600000,125.8231,127.3504,125.4456,126.9694,1651
1702347200000,126.9694,128.7361,126.5885,128.3511,1652
1702350800000,128.3511,130.3456,127.9660,129.9557,1653
1702354400000,129.9557,132.1632,129.5659,131.7679,1654
1702358000000,131.7679,134.1700,131.3726,133.7687,1655
1702361600000,133.7687,136.3435,133.3674,135.9357,1656
1702365200000,135.9357,138.6578,135.5279,138.2431,1657
1702368800000,138.2431,141.0836,137.8283,140.6616,1658
1702372400000,140.6616,143.5886,140.2396,143.1591,1659
1702376000000,143.1591,146.1378,142.7297,145.7007,1660
1702379600000,145.7007,148.6940,145.2636,148.2493,1661
1702383200000,148.2493,151.2184,147.8045,150.7661,1662
1702386800000,150.7661,153.6717,150.3138,153.2121,1663
1702390400000,153.2121,156.0148,152.7525,155.5482,1664
1702394000000,155.5482,158.2100,155.0816,157.7368,1665
1702397600000,157.7368,160.2218,157.2636,159.7426,1666
1702401200000,159.7426,162.0188,159.2634,161.5342,1667
1702404800000,161.5342,163.5737,161.0496,163.0844,1668
1702408400000,163.0844,164.8651,162.5952,164.3720,1669
1702412000000,164.3720,165.8780,163.8789,165.3818,1670
1702415600000,165.3818,166.6041,164.8857,166.1058,1671
1702419200000,166.1058,167.0427,165.6075,166.5430,1672
1702422800000,166.5430,167.2000,166.0434,166.6999,1673
1702426400000,166.6999,167.2000,166.0898,166.5896,1674
1702430000000,166.5896,167.0893,165.7332,166.2319,1675
1702433600000,166.2319,166.7306,165.1554,165.6524,1676
1702437200000,165.6524,166.1493,164.3867,164.8813,1677
1702440800000,164.8813,165.3759,163.4608,163.9527,1678
1702444400000,163.9527,164.4445,162.4144,162.9031,1679
1702448000000,162.9031,163.3918,161.2856,161.7709,1680
1702451600000,161.7709,162.2562,160.1126,160.5944,1681
1702455200000,160.5944,161.0762,158.9336,159.4118,1682
1702458800000,159.4118,159.8900,157.7847,158.2595,1683
1702462400000,158.2595,158.7343,156.7003,157.1718,1684
1702466000000,157.1718,157.6433,155.7116,156.1801,1685
1702469600000,156.1801,156.6487,154.8468,155.3127,1686
1702473200000,155.3127,155.7786,154.1301,154.5939,1687
1702476800000,154.5939,155.0577,153.5822,154.0443,1688
1702480400000,154.0443,154.5064,153.2192,153.6803,1689
1702484000000,153.6803,154.1413,153.0535,153.5140,1690
1702487600000,153.5140,154.0142,153.0535,153.5536,1691
1702491200000,153.5536,154.2639,153.0929,153.8025,1692
1702494800000,153.8025,154.7229,153.3411,154.2602,1693
1702498400000,154.2602,155.3863,153.7974,154.9215,1694
1702502000000,154.9215,156.2446,154.4567,155.7772,1695
1702505600000,155.7772,157.2841,155.3099,156.8136,1696
1702509200000,156.8136,158.4869,156.3432,158.0129,1697
1702512800000,158.0129,159.8308,157.5388,159.3528,1698
1702516400000,159.3528,161.2897,158.8747,160.8073,1699
1702520000000,160.8073,162.8336,160.3249,162.3466,1700
1702523600000,162.3466,164.4291,161.8595,163.9373,1701
1702527200000,163.9373,166.0398,163.4455,165.5431,1702
1702530800000,165.5431,167.6270,165.0465,167.1256,1703
1702534400000,167.1256,169.1506,166.6243,168.6446,1704
1702538000000,168.6446,170.5695,168.1387,170.0593,1705
1702541600000,170.0593,171.8432,169.5491,171.3292,1706
1702545200000,171.3292,172.9326,170.8152,172.4154,1707
1702548800000,172.4154,173.8015,171.8981,173.2817,1708
1702552400000,173.2817,174.4174,172.7618,173.8957,1709
1702556000000,173.8957,174.7528,173.3740,174.2301,1710
1702559600000,174.2301,174.7865,173.7074,174.2637,1711
1702563200000,174.2637,174.7865,173.4602,173.9822,1712
1702566800000,173.9822,174.5041,172.8586,173.3787,1713
1702570400000,173.3787,173.8989,171.9370,172.4544,1714
1702574000000,172.4544,172.9717,170.7045,171.2182,1715
1702577600000,171.2182,171.7318,169.1777,169.6868,1716
1702581200000,169.6868,170.1958,167.3802,167.8838,1717
1702584800000,167.8838,168.3875,165.3418,165.8393,1718
1702588400000,165.8393,166.3369,163.0977,163.5885,1719
1702592000000,163.5885,164.0793,160.6869,161.1705,1720
1702595600000,161.1705,161.6540,158.1513,158.6272,1721
1702599200000,158.6272,159.1031,155.5342,156.0022,1722
1702602800000,156.0022,156.4702,152.8790,153.3390,1723
1702606400000,153.3390,153.7991,150.2286,150.6807,1724
1702610000000,150.6807,151.1327,147.6239,148.0681,1725
1702613600000,148.0681,148.5123,145.1031,145.5397,1726
1702617200000,145.5397,145.9764,142.7013,143.1307,1727
1702620800000,143.1307,143.5601,140.4500,140.8726,1728
1702624400000,140.8726,141.2953,138.3767,138.7931,1729
1702628000000,138.7931,139.2094,136.5048,136.9156,1730
1702631600000,136.9156,137.3263,134.8539,135.2596,1731
1702635200000,135.2596,135.6654,133.4393,133.8409,1732
1702638800000,133.8409,134.2424,132.2729,132.6709,1733
1702642400000,132.6709,133.0689,131.3626,131.7578,1734
1702646000000,131.7578,132.1531,130.7128,131.1061,1735
1702649600000,131.1061,131.4994,130.3248,130.7170,1736
1702653200000,130.7170,131.1091,130.1966,130.5884,1737
1702656800000,130.5884,131.1073,130.1966,130.7152,1738
1702660400000,130.7152,131.4825,130.3230,131.0892,1739
1702664000000,131.0892,132.0944,130.6959,131.6993,1740
1702667600000,131.6993,132.9288,131.3042,132.5312,1741
1702671200000,132.5312,133.9687,132.1336,133.5680,1742
1702674800000,133.5680,135.1941,133.1673,134.7897,1743
1702678400000,134.7897,136.5820,134.3853,136.1735,1744
1702682000000,136.1735,138.1068,135.7649,137.6938,1745
1702685600000,137.6938,139.7406,137.2807,139.3226,1746
1702689200000,139.3226,141.4530,138.9047,141.0299,1747
1702692800000,141.0299,143.2119,140.6068,142.7836,1748
1702696400000,142.7836,144.9840,142.3552,144.5504,1749
1702700000000,144.5504,146.7353,144.1167,146.2964,1750
1702703600000,146.2964,148.4319,145.8575,147.9879,1751
1702707200000,147.9879,150.0408,147.5440,149.5920,1752
1702710800000,149.5920,151.5308,149.1432,151.0776,1753
1702714400000,151.0776,152.8737,150.6244,152.4165,1754
1702718000000,152.4165,154.0447,151.9592,153.5839,1755
1702721600000,153.5839,155.0233,153.1232,154.5597,1756
1702725200000,154.5597,155.7946,154.0960,155.3286,1757
1702728800000,155.3286,156.3491,154.8627,155.8815,1758
1702732400000,155.8815,156.6835,155.4138,156.2148,1759
1702736000000,156.2148,156.8005,155.7462,156.3315,1760
1702739600000,156.3315,156.8005,155.7717,156.2405,1761
1702743200000,156.2405,156.7092,155.4886,155.9564,1762
1702746800000,155.9564,156.4243,155.0329,155.4994,1763
1702750400000,155.4994,155.9659,154.4292,154.8939,1764
1702754000000,154.8939,155.3586,153.7058,154.1683,1765
1702757600000,154.1683,154.6308,152.8937,153.3538,1766
1702761200000,153.3538,153.8138,152.0261,152.4835,1767
1702764800000,152.4835,152.9410,151.1370,151.5918,1768
1702768400000,151.5918,152.0466,150.2607,150.7129,1769
1702772000000,150.7129,151.1650,149.4308,149.8805,1770
1702775600000,149.8805,150.3301,148.6796,149.1270,1771
1702779200000,149.1270,149.5744,148.0374,148.4829,1772
1702782800000,148.4829,148.9283,147.5322,147.9762,1773
1702786400000,147.9762,148.4201,147.1892,147.6321,1774
1702790000000,147.6321,148.0750,147.0305,147.4729,1775
1702793600000,147.4729,147.9600,147.0305,147.5174,1776
1702797200000,147.5174,148.2244,147.0749,147.7811,1777
1702800800000,147.7811,148.7205,147.3377,148.2756,1778
1702804400000,148.2756,149.4562,147.8308,149.0092,1779
1702808000000,149.0092,150.4360,148.5622,149.9860,1780
1702811600000,149.9860,151.6600,149.5361,151.2064,1781
1702815200000,151.2064,153.1243,150.7527,152.6663,1782
1702818800000,152.6663,154.8209,152.2083,154.3578,1783
1702822400000,154.3578,156.7371,153.8947,156.2683,1784
1702826000000,156.2683,158.8559,155.7995,158.3807,1785
1702829600000,158.3807,161.1556,157.9056,160.6736,1786
1702833200000,160.6736,163.6099,160.1916,163.1205,1787
1702836800000,163.1205,166.1878,162.6311,165.6907,1788
1702840400000,165.6907,168.8541,165.1937,168.3491,1789
1702844000000,168.3491,171.5694,167.8440,171.0562,1790
1702847600000,171.0562,174.2909,170.5431,173.7695,1791
1702851200000,173.7695,176.9727,173.2482,176.4434,1792
1702854800000,176.4434,179.5673,175.9140,179.0302,1793
1702858400000,179.0302,182.0260,178.4931,181.4815,1794
1702862000000,181.4815,184.3007,180.9371,183.7495,1795
1702865600000,183.7495,186.3450,183.1982,185.7876,1796
1702869200000,185.7876,188.1156,185.2303,187.5530,1797
1702872800000,187.5530,189.5740,186.9903,189.0069,1798
1702876400000,189.0069,190.6875,188.4399,190.1171,1799
1702880000000,190.1171,191.4308,189.5468,190.8582,1800
1702883600000,190.8582,191.7868,190.2856,191.2131,1801
1702887200000,191.2131,191.7868,190.6003,191.1738,1802
1702890800000,191.1738,191.7473,190.1692,190.7414,1803
1702894400000,190.7414,191.3136,189.3565,189.9263,1804
1702898000000,189.9263,190.4961,188.1816,188.7479,1805
1702901600000,188.7479,189.3141,186.6720,187.2337,1806
1702905200000,187.2337,187.7954,184.8622,185.4184,1807
1702908800000,185.4184,185.9747,182.7926,183.3427,1808
1702912400000,183.3427,183.8927,180.5084,181.0515,1809
1702916000000,181.0515,181.5947,178.0573,178.5931,1810
1702919600000,178.5931,179.1288,175.4888,176.0169,1811
1702923200000,176.0169,176.5449,172.8525,173.3726,1812
1702926800000,173.3726,173.8928,170.1966,170.7088,1813
1702930400000,170.7088,171.2209,167.5672,168.0714,1814
1702934000000,168.0714,168.5756,165.0070,165.5035,1815
1702937600000,165.5035,166.0000,162.5548,163.0440,1816
1702941200000,163.0440,163.5331,160.2453,160.7275,1817
1702944800000,160.7275,161.2097,158.1082,158.5839,1818
1702948400000,158.5839,159.0597,156.1683,156.6382,1819
1702952000000,156.6382,157.1082,154.4459,154.9106,1820
1702955600000,154.9106,155.3754,152.9562,153.4164,1821
1702959200000,153.4164,153.8767,151.7098,152.1663,1822
1702962800000,152.1663,152.6228,150.7128,151.1663,1823
1702966400000,151.1663,151.6198,149.9671,150.4184,1824
1702970000000,150.4184,150.8696,149.4705,149.9202,1825
1702973600000,149.9202,150.3700,149.2166,149.6656,1826
1702977200000,149.6656,150.1146,149.1956,149.6445,1827
1702980800000,149.6445,150.2928,149.1956,149.8432,1828
1702984400000,149.8432,150.6953,149.3937,150.2446,1829
1702988000000,150.2446,151.2805,149.7938,150.8280,1830
1702991600000,150.8280,152.0245,150.3755,151.5698,1831
1702995200000,151.5698,152.9007,151.1151,152.4434,1832
1702998800000,152.4434,153.8798,151.9861,153.4196,1833
1703002400000,153.4196,154.9302,152.9593,154.4668,1834
1703006000000,154.4668,156.0186,154.0034,155.5519,1835
1703009600000,155.5519,157.1105,155.0853,156.6405,1836
1703013200000,156.6405,158.1708,156.1706,157.6977,1837
1703016800000,157.6977,159.1650,157.2246,158.6890,1838
1703020400000,158.6890,160.0596,158.2129,159.5809,1839
1703024000000,159.5809,160.8232,159.1021,160.3422,1840
1703027600000,160.3422,161.4275,159.8612,160.9447,1841
1703031200000,160.9447,161.8481,160.4619,161.3640,1842
1703034800000,161.3640,162.0653,160.8799,161.5806,1843
1703038400000,161.5806,162.0653,161.0955,161.5803,1844
1703042000000,161.5803,162.0650,160.8708,161.3549,1845
1703045600000,161.3549,161.8390,160.4200,160.9027,1846
1703049200000,160.9027,161.3854,159.7475,160.2282,1847
1703052800000,160.2282,160.7089,158.8642,159.3423,1848
1703056400000,159.3423,159.8203,157.7869,158.2617,1849
1703060000000,158.2617,158.7365,156.5375,157.0086,1850
1703063600000,157.0086,157.4796,155.1429,155.6097,1851
1703067200000,155.6097,156.0765,153.6333,154.0956,1852
1703070800000,154.0956,154.5579,152.0421,152.4996,1853
1703074400000,152.4996,152.9571,150.4042,150.8568,1854
1703078000000,150.8568,151.3094,148.7557,149.2033,1855
1703081600000,149.2033,149.6509,147.1324,147.5751,1856
1703085200000,147.5751,148.0178,145.5693,146.0073,1857
1703088800000,146.0073,146.4454,144.1001,144.5337,1858
1703092400000,144.5337,144.9673,142.7564,143.1859,1859
1703096000000,143.1859,143.6155,141.5670,141.9930,1860
1703099600000,141.9930,142.4190,140.5583,140.9813,1861
1703103200000,140.9813,141.4042,139.7535,140.1740,1862
1703106800000,140.1740,140.5945,139.1726,139.5914,1863
1703110400000,139.5914,140.0101,138.8325,139.2502,1864
1703114000000,139.2502,139.6680,138.7468,139.1643,1865
1703117600000,139.1643,139.7620,138.7468,139.3439,1866
1703121200000,139.3439,140.2157,138.9259,139.7963,1867
1703124800000,139.7963,140.9468,139.3769,140.5252,1868
1703128400000,140.5252,141.9557,140.1036,141.5311,1869
1703132000000,141.5311,143.2393,141.1065,142.8109,1870
1703135600000,142.8109,144.7911,142.3824,144.3580,1871
1703139200000,144.3580,146.6006,143.9249,146.1621,1872
1703142800000,146.1621,148.6536,145.7236,148.2090,1873
1703146400000,148.2090,150.9318,147.7644,150.4804,1874
1703150000000,150.4804,153.4128,150.0290,152.9539,1875
1703153600000,152.9539,156.0698,152.4951,155.6030,1876
1703157200000,155.6030,158.8722,155.1362,158.3970,1877
1703160800000,158.3970,161.7850,157.9218,161.3011,1878
1703164400000,161.3011,164.7699,160.8172,164.2771,1879
1703168000000,164.2771,167.7852,163.7842,167.2834,1880
1703171600000,167.2834,170.7867,166.7815,170.2759,1881
1703175200000,170.2759,173.7286,169.7651,173.2089,1882
1703178800000,173.2089,176.5642,172.6893,176.0361,1883
1703182400000,176.0361,179.2475,175.5079,178.7114,1884
1703186000000,178.7114,181.7343,178.1752,181.1907,1885
1703189600000,181.1907,183.9835,180.6472,183.4332,1886
1703193200000,183.4332,185.9585,182.8829,185.4023,1887
1703196800000,185.4023,187.6285,184.8461,187.0673,1888
1703200400000,187.0673,188.9694,186.5061,188.4042,1889
1703204000000,188.4042,189.9650,187.8390,189.3968,1890
1703207600000,189.3968,190.6074,188.8287,190.0373,1891
1703211200000,190.0373,190.8974,189.4672,190.3264,1892
1703214800000,190.3264,190.8974,189.7027,190.2735,1893
1703218400000,190.2735,190.8443,189.3264,189.8961,1894
1703222000000,189.8961,190.4658,188.6516,189.2193,1895
1703225600000,189.2193,189.7869,187.7098,188.2746,1896
1703229200000,188.2746,188.8395,186.5380,187.0993,1897
1703232800000,187.0993,187.6606,185.1772,185.7344,1898
1703236400000,185.7344,186.2916,183.6712,184.2238,1899
1703240000000,184.2238,184.7765,182.0652,182.6130,1900
1703243600000,182.6130,183.1609,180.4047,180.9475,1901
1703247200000,180.9475,181.4904,178.7339,179.2717,1902
1703250800000,179.2717,179.8095,177.0952,177.6281,1903
1703254400000,177.6281,178.1610,175.5280,176.0561,1904
1703258000000,176.0561,176.5843,174.0681,174.5919,1905
1703261600000,174.5919,175.1156,172.7473,173.2671,1906
1703265200000,173.2671,173.7869,171.5930,172.1093,1907
1703268800000,172.1093,172.6257,170.6279,171.1413,1908
1703272400000,171.1413,171.6547,169.8698,170.3809,1909
1703276000000,170.3809,170.8921,169.3319,169.8414,1910
1703279600000,169.8414,170.3509,169.0223,169.5309,1911
1703283200000,169.5309,170.0395,168.9444,169.4527,1912
1703286800000,169.4527,170.1144,168.9444,169.6056,1913
1703290400000,169.6056,170.4933,169.0968,169.9833,1914
1703294000000,169.9833,171.0868,169.4734,170.5750,1915
1703297600000,170.5750,171.8795,170.0633,171.3654,1916
1703301200000,171.3654,172.8515,170.8513,172.3345,1917
1703304800000,172.3345,173.9785,171.8175,173.4581,1918
1703308400000,173.4581,175.2321,172.9377,174.7080,1919
1703312000000,174.7080,176.5801,174.1838,176.0520,1920
1703315600000,176.0520,177.9870,175.5238,177.4547,1921
1703319200000,177.4547,179.4144,176.9223,178.8777,1922
1703322800000,178.8777,180.8215,178.3411,180.2807,1923
1703326400000,180.2807,182.1666,179.7399,181.6217,1924
1703330000000,181.6217,183.4072,181.0769,182.8586,1925
1703333600000,182.8586,184.5018,182.3101,183.9499,1926
1703337200000,183.9499,185.4105,183.3981,184.8559,1927
1703340800000,184.8559,186.0967,184.3013,185.5400,1928
1703344400000,185.5400,186.5279,184.9834,185.9700,1929
1703348000000,185.9700,186.6773,185.4121,186.1190,1930
1703351600000,186.1190,186.6773,185.4086,185.9665,1931
1703355200000,185.9665,186.5244,184.9428,185.4993,1932
1703358800000,185.4993,186.0558,184.1579,184.7120,1933
1703362400000,184.7120,185.2662,183.0566,183.6074,1934
1703366000000,183.6074,184.1583,181.6497,182.1963,1935
1703369600000,182.1963,182.7429,179.9556,180.4971,1936
1703373200000,180.4971,181.0386,178.0000,178.5356,1937
1703376800000,178.5356,179.0712,175.8145,176.3435,1938
1703380400000,176.3435,176.8726,173.4362,173.9581,1939
1703384000000,173.9581,174.4800,170.9059,171.4202,1940
1703387600000,171.4202,171.9344,168.2671,168.7734,1941
1703391200000,168.7734,169.2797,165.5646,166.0627,1942
1703394800000,166.0627,166.5609,162.8433,163.3333,1943
1703398400000,163.3333,163.8233,160.1472,160.6291,1944
1703402000000,160.6291,161.1110,157.5183,157.9923,1945
1703405600000,157.9923,158.4663,154.9961,155.4625,1946
1703409200000,155.4625,155.9288,152.6164,153.0756,1947
1703412800000,153.0756,153.5348,150.4116,150.8642,1948
1703416400000,150.8642,151.3168,148.4100,148.8566,1949
1703420000000,148.8566,149.3031,146.6359,147.0771,1950
1703423600000,147.0771,147.5184,145.1095,145.5461,1951
1703427200000,145.5461,145.9828,143.8469,144.2797,1952
1703430800000,144.2797,144.7125,142.8604,143.2902,1953
1703434400000,143.2902,143.7201,142.1585,142.5863,1954
1703438000000,142.5863,143.0140,141.7463,142.1728,1955
1703441600000,142.1728,142.5994,141.6252,142.0514,1956
1703445200000,142.0514,142.6467,141.6252,142.2201,1957
1703448800000,142.2201,143.1017,141.7934,142.6737,1958
1703452400000,142.6737,143.8340,142.2457,143.4038,1959
1703456000000,143.4038,144.8318,142.9736,144.3986,1960
1703459600000,144.3986,146.0799,143.9654,145.6430,1961
1703463200000,145.6430,147.5598,145.2060,147.1184,1962
